ID,Price,Sqft_m2,RatioEurM,Rooms,Toilets,Area,Elevator,Parking,Heating,CoolAir,Construction,Balcony
i5311003973582,350000,86,4070,3,1,Gòtic,No,No,No,Yes,Not New,No
i5311003965275,206400,60,3440,2,1,La Bordeta,Yes,No,No,No,Not New,No
i5311003959209,300000,86,3488,4,1,Sants,Yes,No,Yes,Yes,Not New,No
i5311003941750,595000,124,4798,3,2,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i5311003941750,595000,124,4798,3,2,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i5311003939956,408000,111,3676,4,2,Fort Pienc,Yes,No,Yes,No,Not New,Yes
i5311003939956,408000,111,3676,4,2,Fort Pienc,Yes,No,Yes,No,Not New,Yes
i5311003939956,408000,111,3676,4,2,Fort Pienc,Yes,No,Yes,No,Not New,Yes
i5311003933076,390000,97,4021,3,2,Raval,Yes,No,Yes,No,Not New,No
i5311003928807,265000,50,5300,1,1,Gòtic,Yes,No,Yes,No,New,No
i5311003925110,540000,130,4154,4,2,Gòtic,No,No,Yes,No,Not New,No
i5311003915052,375000,105,3571,2,2,Poblenou,Yes,Yes,Yes,No,Not New,No
i5311003883995,465000,124,3750,1,2,Sants,No,No,Yes,No,Not New,No
i5311003883960,455000,115,3957,1,2,Sants,No,No,Yes,No,Not New,No
i5311003845393,490000,105,4667,2,2,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,No
i5311003845393,490000,105,4667,2,2,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,No
i5311003834967,295000,86,3430,3,1,Sagrada Família,Yes,No,Yes,Yes,Not New,No
i5311003793064,765000,166,4608,5,3,Sant Gervasi - Galvany,Yes,No,No,No,Not New,No
i5311003736915,242000,56,4321,2,1,La Sagrera,Yes,Yes,Yes,No,New,No
i5311003730447,360000,78,4615,3,2,Guinardó,Yes,Yes,Yes,No,New,Yes
i5311003730254,395000,110,3591,3,3,Guinardó,Yes,Yes,Yes,No,New,Yes
i5311003730211,325000,62,5242,2,1,Guinardó,Yes,Yes,Yes,No,New,Yes
i5311003730186,305000,63,4841,2,1,Guinardó,Yes,Yes,Yes,No,New,Yes
i5311003730156,240000,45,5333,1,1,Guinardó,Yes,Yes,Yes,No,New,No
i5311003711474,319000,94,3394,2,2,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i531003879622,428000,106,4038,4,2,Sant Andreu,Yes,No,No,No,New,Yes
i531003879620,411000,126,3262,4,2,Sant Andreu,Yes,No,No,No,New,Yes
i531003879612,377000,92,4098,3,2,Sant Andreu,Yes,No,No,No,New,Yes
i531003879603,401000,106,3783,4,2,Sant Andreu,Yes,No,No,No,New,Yes
i5299003986674,250000,54,4630,3,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i5299003986674,250000,54,4630,3,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i5299003941636,260000,70,3714,1,1,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,No
i5299003648049,230000,68,3382,3,1,Badal,Yes,No,No,Yes,Not New,No
i5294003954125,250000,85,2941,3,1,Raval,No,No,No,No,Not New,No
i5294003954125,250000,85,2941,3,1,Raval,No,No,No,No,Not New,No
i528003768465,790000,165,4788,,,Sant Gervasi - Galvany,Yes,No,Yes,Yes,Not New,No
i528003768465,790000,165,4788,,,Sant Gervasi - Galvany,Yes,No,Yes,Yes,Not New,No
i528003768460,319000,71,4493,2,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i528003768460,319000,71,4493,2,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i528003768430,495000,139,3561,5,2,Vila de Gràcia,Yes,No,Yes,Yes,Not New,No
i528003768196,285000,60,4750,1,1,Putget - Farró,Yes,No,Yes,No,Not New,No
i5279003755023,745000,101,7376,3,2,Esquerra Alta de l´Eixample,No,No,Yes,No,Not New,No
i5266003917389,90000,45,2000,,1,Carmel,No,No,Yes,No,Not New,No
i5266003872138,159900,60,2665,3,1,La Verneda - La Pau,Yes,No,No,No,Not New,No
i5266003872138,159900,60,2665,3,1,La Verneda - La Pau,Yes,No,No,No,Not New,No
i5266003673385,160000,53,3019,2,1,La Sagrera,Yes,No,No,No,Not New,No
i5226003961003,165000,89,1854,3,2,Carmel,Yes,No,No,No,Not New,No
i5226003852293,199000,67,2970,3,1,Sagrada Família,No,No,No,No,Not New,No
i5204003881935,615000,118,5212,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,Yes
i5203003970849,359000,126,2849,4,2,Sants,Yes,No,Yes,No,Not New,No
i5203003970849,359000,126,2849,4,2,Sants,Yes,No,Yes,No,Not New,No
i5203003960183,290000,95,3053,3,1,La Verneda - La Pau,Yes,No,Yes,Yes,Not New,No
i5203003960183,290000,95,3053,3,1,La Verneda - La Pau,Yes,No,Yes,Yes,Not New,No
i5203003958786,279000,69,4043,4,1,El Clot,Yes,No,Yes,Yes,Not New,Yes
i5203003884737,455000,136,3346,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i5203003854815,320000,80,4000,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No
i5203003847971,295000,63,4683,3,1,Baix Guinardó,Yes,No,No,Yes,Not New,No
i5203003824939,325000,89,3652,4,1,St Pere - Sta Caterina - El Born,No,No,No,Yes,Not New,No
i5203003631416,299000,74,4041,2,1,Raval,Yes,No,Yes,No,Not New,No
i5203003457069,419000,96,4365,3,2,Sagrada Família,Yes,No,No,Yes,Not New,No
i5194003965862,475000,138,3442,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i5194003965862,475000,138,3442,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i5194003491578,257000,56,4589,3,1,Vila de Gràcia,Yes,No,Yes,Yes,Not New,No
i5177003970705,250000,72,3472,2,1,La Verneda - La Pau,No,No,No,No,Not New,No
i5177003970705,250000,72,3472,2,1,La Verneda - La Pau,No,No,No,No,Not New,No
i5177003954278,535000,115,4652,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i5177003873596,425000,85,5000,4,1,Sagrada Família,Yes,No,No,No,Not New,No
i517003967677,150000,46,3261,1,1,Raval,Yes,No,No,Yes,Not New,No
i517003966838,385000,106,3632,3,1,Fort Pienc,Yes,No,Yes,No,Not New,No
i517003966838,385000,106,3632,3,1,Fort Pienc,Yes,No,Yes,No,Not New,No
i517003817638,102000,55,1855,2,2,La Florida,No,No,No,Yes,Not New,No
i517003732878,170000,50,3400,2,1,Verdun,No,No,Yes,No,New,No
i5147003916462,345000,98,3520,2,1,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,Yes
i5118003986814,300000,81,3704,3,1,Sagrada Família,Yes,No,Yes,Yes,Not New,No
i5118003986814,300000,81,3704,3,1,Sagrada Família,Yes,No,Yes,Yes,Not New,No
i5115003753011,273000,91,3000,1,1,Sants,No,No,No,Yes,Not New,No
i5115003753011,273000,91,3000,1,1,Sants,No,No,No,Yes,Not New,No
i5115003752987,107100,59,1815,3,1,Roquetes,No,No,No,Yes,Not New,No
i5032002518052,300800,89,3380,3,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No
i5032002518051,217100,52,4175,1,1,La Verneda - La Pau,Yes,No,Yes,No,Not New,No
i5032002518013,368600,95,3880,4,2,Camp d´en Grassot - Gràcia N,No,No,No,Yes,Not New,No
i5032002517728,169000,53,3189,1,1,Gòtic,No,No,No,Yes,Not New,No
i5032002517718,740000,181,4088,5,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,No
i5032002517718,740000,181,4088,5,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,No
i5032002516901,290000,133,2180,7,2,Raval,No,No,No,Yes,Not New,No
i5032002516901,290000,133,2180,7,2,Raval,No,No,No,Yes,Not New,No
i5021003943353,200000,40,5000,2,1,Barceloneta,Yes,No,No,No,Not New,No
i5021003943353,200000,40,5000,2,1,Barceloneta,Yes,No,No,No,Not New,No
i502003930033,259000,73,3548,3,1,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,Yes
i502003930028,295000,91,3242,3,2,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,Yes
i502003930028,295000,91,3242,3,2,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,Yes
i502003930012,375000,128,2930,3,3,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,Yes
i502003929982,375000,119,3151,3,2,Progrés-Pep Ventura,Yes,Yes,Yes,No,New,Yes
i5020003916802,350000,89,3933,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i5020003916802,350000,89,3933,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i5020003916774,285000,114,2500,4,2,Guinardó,Yes,No,No,No,Not New,No
i5020003916674,350000,109,3211,4,2,Raval,Yes,No,Yes,No,Not New,No
i5020003916673,299500,53,5651,2,1,Poble Sec,No,No,Yes,No,Not New,No
i5020003916652,370000,80,4625,4,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,Not New,No
i5020003916613,235000,52,4519,2,1,Gòtic,Yes,No,Yes,No,Not New,No
i5020003916299,525000,134,3918,4,1,Gòtic,No,No,No,No,Not New,No
i5020003916289,570000,98,5816,3,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i5020003916289,570000,98,5816,3,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i5020003916272,480000,111,4324,5,2,Gòtic,Yes,No,No,No,Not New,No
i5020003916266,490000,77,6364,2,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i5020003916266,490000,77,6364,2,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i5020003916259,460000,147,3129,4,2,Gòtic,No,No,Yes,No,Not New,No
i5020003916254,259000,83,3120,3,1,Provençals del Poblenou,Yes,No,No,No,Not New,No
i5020003916236,200000,31,6452,1,1,Dreta de l´Eixample,Yes,No,No,No,Not New,No
i5020003916235,230000,61,3770,3,2,Sant Andreu,Yes,No,No,No,Not New,No
i5020003855499,400000,60,6667,,,Sagrada Família,No,No,No,No,New,Yes
i5020003855499,400000,60,6667,,,Sagrada Família,No,No,No,No,New,Yes
i5020003855489,380000,60,6333,,,Sagrada Família,Yes,No,No,No,New,Yes
i5020003855489,380000,60,6333,,,Sagrada Família,Yes,No,No,No,New,Yes
i5020003855487,370000,60,6167,2,1,Sagrada Família,Yes,No,No,No,New,No
i5020003855487,370000,60,6167,2,1,Sagrada Família,Yes,No,No,No,New,No
i5020003772806,365000,60,6083,2,1,Sagrada Família,Yes,No,No,No,New,No
i5020003772806,365000,60,6083,2,1,Sagrada Família,Yes,No,No,No,New,No
i5020003747119,594448,112,5308,4,2,El Clot,Yes,No,Yes,No,New,Yes
i5020003747106,475000,72,6597,2,1,El Clot,Yes,No,Yes,No,New,Yes
i5020003747098,415000,73,5685,2,1,El Clot,Yes,No,Yes,No,New,Yes
i5020003747060,425000,80,5313,3,2,El Clot,Yes,No,Yes,No,New,Yes
i5020003747049,470000,103,4563,3,2,El Clot,Yes,No,Yes,No,New,Yes
i5020003747031,350000,63,5556,2,1,El Clot,Yes,No,Yes,No,New,Yes
i5020003747031,350000,63,5556,2,1,El Clot,Yes,No,Yes,No,New,Yes
i5020003747029,415000,65,6385,2,1,El Clot,Yes,No,Yes,No,New,Yes
i5020003746206,365000,81,4506,2,2,El Clot,Yes,No,Yes,No,New,No
i5020003746149,375000,62,6048,2,1,El Clot,Yes,No,Yes,No,New,Yes
i5020003746086,360000,76,4737,2,2,El Clot,Yes,No,Yes,No,New,No
i5020003746077,496128,104,4770,3,2,El Clot,Yes,No,Yes,No,New,No
i5020003746063,395000,65,6077,2,1,El Clot,Yes,No,Yes,No,New,Yes
i5020003746035,268000,71,3775,1,1,El Clot,Yes,No,Yes,No,New,Yes
i4978003819211,279000,108,2583,3,2,Carmel,Yes,No,Yes,No,New,No
i4975003824228,387125,73,5303,2,2,Poblenou,Yes,Yes,Yes,No,Not New,Yes
i4975003824197,900000,137,6569,2,2,Sant Gervasi - Galvany,Yes,No,Yes,No,Not New,Yes
i4975003824171,550000,88,6250,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4975003823905,340000,80,4250,2,1,Gòtic,No,No,Yes,No,Not New,Yes
i4975003823905,340000,80,4250,2,1,Gòtic,No,No,Yes,No,Not New,Yes
i4975003823896,850000,109,7798,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4975003823748,1050000,111,9459,3,3,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,Yes
i4975003823737,850000,125,6800,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4975003823737,850000,125,6800,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4975003823732,470000,93,5054,3,2,Sants,Yes,Yes,Yes,No,Not New,Yes
i4975003823732,470000,93,5054,3,2,Sants,Yes,Yes,Yes,No,Not New,Yes
i4975003823730,425000,84,5060,3,2,Sants,Yes,Yes,Yes,No,Not New,Yes
i4975003823730,425000,84,5060,3,2,Sants,Yes,Yes,Yes,No,Not New,Yes
i4975003823729,440000,83,5301,3,2,Sants,Yes,Yes,Yes,No,Not New,Yes
i4975003823729,440000,83,5301,3,2,Sants,Yes,Yes,Yes,No,Not New,Yes
i4975003823716,630000,149,4228,3,2,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i4975003823704,475000,103,4612,2,3,Poblenou,Yes,No,No,Yes,New,Yes
i4975003823462,890000,122,7295,3,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4975003823462,890000,122,7295,3,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4975003823349,550000,82,6707,2,3,Gòtic,Yes,No,Yes,No,Not New,Yes
i4975003823293,540000,99,5455,1,1,Sant Gervasi - Galvany,No,No,Yes,No,Not New,Yes
i492003820075,110000,62,1774,2,1,Santa Rosa,No,No,No,No,Not New,Yes
i492003812936,245000,93,2634,3,1,Verdun,Yes,No,Yes,No,Not New,No
i492003812936,245000,93,2634,3,1,Verdun,Yes,No,Yes,No,Not New,No
i4902003975324,190000,75,2533,4,1,Porta,Yes,No,No,Yes,Not New,No
i4902003967725,169000,70,2414,3,1,Porta,Yes,No,No,No,Not New,No
i4901000000014,185000,83,2229,3,1,La salut,Yes,No,Yes,No,Not New,No
i4895003974260,190000,35,5429,1,1,Barceloneta,No,No,Yes,No,Not New,No
i4880003950794,158000,70,2257,3,1,Carmel,Yes,No,No,Yes,Not New,Yes
i4880003918756,136000,56,2429,3,1,Carmel,No,No,No,Yes,Not New,No
i4866003974848,480000,130,3692,4,2,Esquerra Baixa de l´Eixample,Yes,Yes,No,No,Not New,No
i4866003974848,480000,130,3692,4,2,Esquerra Baixa de l´Eixample,Yes,Yes,No,No,Not New,No
i4866003970628,495000,125,3960,4,2,Sant Gervasi - Galvany,Yes,Yes,Yes,Yes,Not New,Yes
i4866003964924,425000,91,4670,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i4866003964924,425000,91,4670,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i4840003977394,495000,120,4125,2,2,Gòtic,Yes,No,Yes,No,Not New,Yes
i4840003972081,348000,72,4833,2,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4840003950408,750000,133,5639,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4840003932252,410000,98,4184,3,2,Sant Gervasi - Galvany,Yes,No,No,Yes,Not New,No
i4840003858788,890000,135,6593,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4840003856501,65000,15,4333,1,1,Raval,No,No,Yes,No,Not New,No
i4840003833537,335000,63,5317,1,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4827003973224,499000,95,5253,3,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4827003973224,499000,95,5253,3,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4807003923548,275000,70,3929,3,1,Esquerra Baixa de l´Eixample,Yes,No,No,Yes,Not New,No
i4807003923548,275000,70,3929,3,1,Esquerra Baixa de l´Eixample,Yes,No,No,Yes,Not New,No
i4792003680229,249000,77,3234,3,1,La Sagrera,No,No,No,Yes,Not New,No
i4792003680229,249000,77,3234,3,1,La Sagrera,No,No,No,Yes,Not New,No
i4792003680229,249000,77,3234,3,1,La Sagrera,No,No,No,Yes,Not New,No
i4737003790236,425000,68,6250,2,2,Raval,Yes,No,Yes,No,Not New,No
i4737003790086,390000,90,4333,2,2,Poblenou,No,No,Yes,No,Not New,Yes
i4737003790044,675000,152,4441,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4737003789991,340000,78,4359,3,1,Sant Antoni,Yes,No,Yes,No,Not New,No
i4737003789991,340000,78,4359,3,1,Sant Antoni,Yes,No,Yes,No,Not New,No
i4737003789990,345000,79,4367,3,1,Sant Antoni,Yes,No,Yes,No,Not New,No
i4737003789990,345000,79,4367,3,1,Sant Antoni,Yes,No,Yes,No,Not New,No
i4737003789928,689000,125,5512,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4737003789928,689000,125,5512,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4737003789902,690000,125,5520,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4737003789902,690000,125,5520,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i4737003789821,410000,85,4824,2,1,Vila de Gràcia,No,No,Yes,No,Not New,Yes
i4737003789283,890000,134,6642,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4737003789029,460000,77,5974,1,1,Gòtic,Yes,No,Yes,No,Not New,No
i4737003789029,460000,77,5974,1,1,Gòtic,Yes,No,Yes,No,Not New,No
i4737003788582,850000,133,6391,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4737003788582,850000,133,6391,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4737003788295,360000,52,6923,1,1,Gòtic,Yes,No,Yes,No,Not New,No
i4737003787633,460000,87,5287,2,1,Sants,No,No,Yes,No,Not New,Yes
i4737003787633,460000,87,5287,2,1,Sants,No,No,Yes,No,Not New,Yes
i4737003787238,550000,111,4955,1,1,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,Yes
i4737003785984,199000,41,4854,1,1,Badal,No,No,Yes,No,Not New,No
i4737003785984,199000,41,4854,1,1,Badal,No,No,Yes,No,Not New,No
i4737003785807,190000,35,5429,2,1,Barceloneta,No,No,No,No,Not New,No
i4737003785472,895000,135,6630,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i4737003785282,375000,70,5357,2,1,Gòtic,Yes,No,Yes,No,Not New,No
i473003853306,249000,63,3952,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,Yes
i473003842233,335000,60,5583,1,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i473003842233,335000,60,5583,1,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i473003840034,475000,138,3442,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,New,No
i473003840034,475000,138,3442,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,New,No
i473003835322,165000,73,2260,3,1,Carmel,No,No,Yes,No,New,Yes
i473003316835,165000,63,2619,3,1,Verdun,No,No,No,No,Not New,No
i4724003986722,165000,65,2538,2,1,Raval,No,No,Yes,No,Not New,Yes
i4724003986722,165000,65,2538,2,1,Raval,No,No,Yes,No,Not New,Yes
i4722003975393,205000,65,3154,3,1,La Sagrera,No,No,No,No,Not New,No
i4722003821758,201900,74,2728,3,1,La Sagrera,Yes,No,No,No,Not New,No
i4717003958491,175000,35,5000,1,1,Barceloneta,No,No,Yes,No,Not New,No
i4694003987702,465000,106,4387,3,2,Esquerra Baixa de l´Eixample,Yes,Yes,Yes,No,Not New,Yes
i4694003753134,450000,134,3358,5,2,Fort Pienc,Yes,No,Yes,Yes,Not New,Yes
i4679003682329,320000,104,3077,4,1,Fort Pienc,Yes,No,No,No,Not New,No
i4679003682329,320000,104,3077,4,1,Fort Pienc,Yes,No,No,No,Not New,No
i4679003682080,900000,133,6767,3,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,No
i4672003199091,420000,81,5185,2,2,Sant Antoni,Yes,No,Yes,No,Not New,No
i4672003199082,495000,95,5211,4,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,Yes,Not New,No
i4672003199082,495000,95,5211,4,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,Yes,Not New,No
i4672003199079,169000,69,2449,3,1,Porta,Yes,No,Yes,Yes,Not New,No
i4672003199078,359000,126,2849,4,2,Sants,Yes,No,Yes,No,Not New,No
i4672003199078,359000,126,2849,4,2,Sants,Yes,No,Yes,No,Not New,No
i4672003199076,365000,84,4345,3,1,Poblenou,Yes,No,No,Yes,Not New,No
i4672003199073,690000,128,5391,4,2,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,No
i4672003199073,690000,128,5391,4,2,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,No
i4672003199061,319000,62,5145,2,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i4672003199056,210000,71,2958,3,1,La Marina-Montjuïc,Yes,No,No,Yes,Not New,Yes
i4672003199056,210000,71,2958,3,1,La Marina-Montjuïc,Yes,No,No,Yes,Not New,Yes
i4672003199048,179500,72,2493,3,1,Verdun,No,No,Yes,No,Not New,No
i4672003199037,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i4672003199037,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i4672003199037,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i4672003198958,115000,51,2255,3,1,Verdun,No,No,No,Yes,Not New,No
i4672003198958,115000,51,2255,3,1,Verdun,No,No,No,Yes,Not New,No
i4672003198787,235000,59,3983,3,1,Esquerra Alta de l´Eixample,No,No,No,Yes,Not New,No
i4653003655428,169000,90,1878,3,1,Llefià,Yes,No,Yes,No,Not New,Yes
i4650003800542,475000,93,5108,3,2,Fort Pienc,Yes,No,No,No,Not New,No
i4650003756265,130000,46,2826,1,1,St Pere - Sta Caterina - El Born,No,No,No,Yes,Not New,No
i4641003224642,182000,70,2600,3,1,Besòs - Maresme,No,No,No,No,Not New,No
i4630003880823,260000,65,4000,3,1,Camp de l´Arpa,No,No,No,No,Not New,Yes
i4630003761513,300000,70,4286,3,1,Esquerra Baixa de l´Eixample,Yes,No,No,Yes,Not New,No
i4630003761513,300000,70,4286,3,1,Esquerra Baixa de l´Eixample,Yes,No,No,Yes,Not New,No
i4630003761424,300000,70,4286,3,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i4623001341179,232000,84,2762,3,1,Sant Martí,Yes,No,No,Yes,Not New,No
i4623001341171,180000,64,2813,3,1,La Verneda - La Pau,Yes,No,No,No,Not New,No
i4623001341170,135000,63,2143,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i4623001341169,148000,76,1947,3,1,La Verneda - La Pau,Yes,No,No,No,Not New,No
i461003856372,182500,73,2500,3,1,Santa Rosa,No,No,Yes,No,Not New,Yes
i461003744811,208000,94,2213,2,1,Trinitat Vella,No,No,Yes,No,Not New,Yes
i461003744811,208000,94,2213,2,1,Trinitat Vella,No,No,Yes,No,Not New,Yes
i461001726383,176000,80,2200,3,1,La salut,No,No,No,No,Not New,No
i4597000000115,740000,214,3458,4,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i4585003971797,388000,97,4000,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i4585003971797,388000,97,4000,4,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i4585003929368,450000,65,6923,2,2,Pedralbes,Yes,No,Yes,No,Not New,No
i4553003975207,225000,80,2813,4,1,Sant Andreu,Yes,Yes,No,No,Not New,No
i4553003955052,159000,70,2271,3,1,Porta,Yes,No,Yes,No,Not New,Yes
i4553003934609,119900,60,1998,3,1,Bon Pastor,No,No,Yes,No,Not New,No
i4553003929890,105000,54,1944,3,1,Bon Pastor,No,No,No,No,Not New,No
i4553003891447,328000,125,2624,3,1,Sant Andreu,Yes,No,Yes,No,Not New,Yes
i4552003907031,335000,70,4786,2,1,Gòtic,Yes,No,No,No,Not New,No
i4542003952399,280000,86,3256,3,1,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i4541003957749,136000,75,1813,3,1,Santa Rosa,No,No,No,No,Not New,Yes
i4541003957749,136000,75,1813,3,1,Santa Rosa,No,No,No,No,Not New,Yes
i4509003894669,290000,50,5800,1,1,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i4509003894655,298000,67,4448,2,2,Esquerra Baixa de l´Eixample,No,No,Yes,No,Not New,No
i4509003894571,340000,85,4000,3,1,Gòtic,No,No,No,Yes,Not New,No
i4509003737428,330000,73,4521,3,1,La Sagrera,Yes,Yes,Yes,Yes,Not New,No
i4509003737428,330000,73,4521,3,1,La Sagrera,Yes,Yes,Yes,Yes,Not New,No
i4509003737428,330000,73,4521,3,1,La Sagrera,Yes,Yes,Yes,Yes,Not New,No
i4492003981892,194500,72,2701,3,1,Besòs - Maresme,No,No,No,Yes,Not New,No
i4492003981892,194500,72,2701,3,1,Besòs - Maresme,No,No,No,Yes,Not New,No
i4492003981875,181000,85,2129,3,1,Trinitat Vella,No,No,No,Yes,Not New,No
i4492003981875,181000,85,2129,3,1,Trinitat Vella,No,No,No,Yes,Not New,No
i4492003980917,175000,81,2160,4,1,Llefià,Yes,No,No,No,Not New,No
i4492003980917,175000,81,2160,4,1,Llefià,Yes,No,No,No,Not New,No
i4492003980861,122000,70,1743,3,1,Santa Rosa,No,No,No,No,Not New,No
i4483003521198,190000,43,4419,1,1,Barceloneta,No,No,Yes,No,Not New,No
i4483003516477,305000,66,4621,2,1,Sagrada Família,Yes,No,No,Yes,Not New,No
i4483003506729,202000,35,5771,1,1,Barceloneta,No,No,Yes,No,Not New,No
i4455003748841,190000,37,5135,1,1,Barceloneta,No,No,No,No,Not New,No
i4455003748841,190000,37,5135,1,1,Barceloneta,No,No,No,No,Not New,No
